,path,label
558,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens248.jpg,1
559,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens249.jpg,1
560,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens250.jpg,1
561,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens251.jpg,1
562,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens252.jpg,1
563,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens253.jpg,1
564,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens254.jpg,1
565,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens255.jpg,1
566,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens256.jpg,1
567,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens257.jpg,1
568,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens258.jpg,1
569,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens259.jpg,1
570,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens260.jpg,1
571,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens261.jpg,1
572,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens262.jpg,1
573,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens263.jpg,1
574,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens264.jpg,1
575,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens265.jpg,1
576,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens266.jpg,1
577,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens267.jpg,1
578,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens268.jpg,1
579,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens269.jpg,1
580,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens270.jpg,1
581,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens271.jpg,1
582,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens272.jpg,1
583,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens273.jpg,1
584,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens274.jpg,1
585,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens275.jpg,1
586,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens276.jpg,1
587,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens277.jpg,1
588,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens278.jpg,1
589,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens279.jpg,1
590,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens280.jpg,1
591,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens281.jpg,1
592,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens282.jpg,1
593,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens283.jpg,1
594,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens284.jpg,1
595,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens285.jpg,1
596,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens286.jpg,1
597,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens287.jpg,1
598,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens288.jpg,1
599,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens289.jpg,1
600,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens290.jpg,1
601,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens291.jpg,1
602,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens292.jpg,1
603,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens293.jpg,1
604,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens294.jpg,1
605,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens295.jpg,1
606,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens296.jpg,1
607,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens297.jpg,1
608,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens298.jpg,1
609,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens299.jpg,1
610,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens300.jpg,1
611,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens301.jpg,1
612,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens302.jpg,1
613,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens303.jpg,1
614,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens304.jpg,1
615,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens305.jpg,1
616,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens306.jpg,1
617,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens307.jpg,1
618,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens308.jpg,1
619,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens309.jpg,1
